date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:42:10	7679/7679	---M--	200	added ('OK')	image/gif	etag:%221dff-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/from1500.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/from1500.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/yaw.htm)
09:42:10	251/251	---M--	200	added ('OK')	image/gif	etag:%22fb-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/heights.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/heights.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/yaw.htm)
09:42:11	8658/8658	---M--	200	added ('OK')	image/jpeg	etag:%2221d2-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/twrssk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/twrssk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/tower.htm)
09:42:12	6262/6262	---M--	200	added ('OK')	image/jpeg	etag:%221876-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/negm1500s.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/negm1500s.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/tower.htm)
09:42:12	25424/25424	---M--	200	added ('OK')	image/jpeg	etag:%226350-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/negm1500.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/negm1500.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/tower.htm)
09:42:13	2000/2000	---M--	200	added ('OK')	image/jpeg	etag:%227d0-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/norx251s.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/norx251s.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/tower.htm)
09:42:13	18370/18370	---M--	200	added ('OK')	image/jpeg	etag:%2247c2-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/norx251.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/norx251.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/tower.htm)
09:42:13	4083/4083	---M--	200	added ('OK')	image/jpeg	etag:%22ff3-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/genvind0.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/genvind0.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/tower.htm)
09:42:14	20156/20156	---M--	200	added ('OK')	image/jpeg	etag:%224ebc-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/bonus95.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/bonus95.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/tower.htm)
09:42:14	4301/4301	---M--	200	added ('OK')	image/jpeg	etag:%2210cd-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/bonus95s.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/bonus95s.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/tower.htm)
09:42:15	17792/17792	---M--	200	added ('OK')	image/gif	etag:%224580-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/generat.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/generat.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/tower.htm)
09:42:16	10593/10593	---M--	200	added ('OK')	image/gif	etag:%222961-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/compmotr.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/compmotr.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/electric.htm)
09:42:17	5115/5115	---M--	200	added ('OK')	image/gif	etag:%2213fb-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/cage.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/cage.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/genpoles.htm)
09:42:17	28070/28070	---M--	200	added ('OK')	image/gif	etag:%226da6-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/fourpole.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/fourpole.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/syncgen.htm)
09:42:17	8916/8916	---M--	200	added ('OK')	image/gif	etag:%2222d4-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/async.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/async.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/genpoles.htm)
09:42:18	4562/4562	---M--	200	added ('OK')	image/gif	etag:%2211d2-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/asynctop.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/asynctop.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/genpoles.htm)
09:42:18	6305/6305	---M--	200	added ('OK')	image/gif	etag:%2218a1-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/stator1.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/stator1.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/stator.htm)
09:42:18	11135/11135	---M--	200	added ('OK')	image/gif	etag:%222b7f-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/stator2.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/stator2.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/stator.htm)
09:42:19	8336/8336	---M--	200	added ('OK')	image/gif	etag:%222090-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/indirect.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/indirect.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/varislip.htm)
09:42:19	4756/4756	---M--	200	added ('OK')	image/gif	etag:%221294-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/varisine.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/varisine.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/varislip.htm)
09:42:20	348/348	---M--	200	added ('OK')	image/gif	etag:%2215c-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/dcmovie.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/dcmovie.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/varislip.htm)
09:42:20	1528/1528	---M--	200	added ('OK')	image/gif	etag:%225f8-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/rectmovi.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/rectmovi.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/varislip.htm)
09:42:21	2104/2104	---M--	200	added ('OK')	image/gif	etag:%22838-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/fixdsine.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/fixdsine.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/varislip.htm)
09:42:21	724/724	---M--	200	added ('OK')	image/gif	etag:%222d4-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/xpltxt.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/xpltxt.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/indirect.htm)
09:42:22	11542/11542	---M--	200	added ('OK')	image/gif	etag:%222d16-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/cwmov.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/cwmov.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/indirect.htm)
09:42:22	12209/12209	---M--	200	added ('OK')	image/jpeg	etag:%222fb1-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/gearbxsk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/gearbxsk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/powtrain.htm)
09:42:23	5164/5164	---M--	200	added ('OK')	image/jpeg	etag:%22142c-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/contlovo.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/contlovo.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/powtrain.htm)
09:42:23	2375/2375	---M--	200	added ('OK')	image/jpeg	etag:%22947-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/opticcsk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/opticcsk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/powtrain.htm)
09:42:24	5319/5319	---M--	200	added ('OK')	image/jpeg	etag:%2214c7-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/conthivo.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/conthivo.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/control.htm)
09:42:24	4473/4473	---M--	200	added ('OK')	image/jpeg	etag:%221179-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/capacsk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/capacsk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/control.htm)
09:42:25	3984/3984	---M--	200	added ('OK')	image/jpeg	etag:%22f90-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/rdeadsk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/rdeadsk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/control.htm)
09:42:25	8259/8259	---M--	200	added ('OK')	image/jpeg	etag:%222043-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/robladck.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/robladck.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/control2.htm)
09:42:26	4540/4540	---M--	200	added ('OK')	image/gif	etag:%2211bc-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/rotorsk.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/rotorsk.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/control2.htm)
09:42:26	3922/3922	---M--	200	added ('OK')	image/gif	etag:%22f52-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/airbrk1.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/airbrk1.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/size.htm)
09:42:27	18137/18137	---M--	200	added ('OK')	image/gif	etag:%2246d9-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/airbrk2.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/airbrk2.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/size.htm)
09:42:27	5830/5830	---M--	200	added ('OK')	image/jpeg	etag:%2216c6-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/shakesen.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/shakesen.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/safety.htm)
09:42:28	6730/6730	---M--	200	added ('OK')	image/jpeg	etag:%221a4a-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/brakesk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/brakesk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/safety.htm)
09:42:28	2880/2880	---M--	200	added ('OK')	image/gif	etag:%22b40-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/emergst2.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/emergst2.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/safety.htm)
09:42:29	8256/8256	---M--	200	added ('OK')	image/jpeg	etag:%222040-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/laddersk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/laddersk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/safety.htm)
09:42:29	2561/2561	---M--	200	added ('OK')	image/gif	etag:%22a01-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/emergst1.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/emergst1.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wtrb/safety2.htm)
09:42:30	5001/5001	---M--	200	added ('OK')	image/jpeg	etag:%221389-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/vindrose.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/vindrose.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/design/index.htm)
09:42:30	5932/5932	---M--	200	added ('OK')	image/jpeg	etag:%22172c-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/helicop1.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/helicop1.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/design/index.htm)
09:42:31	7845/7845	---M--	200	added ('OK')	image/jpeg	etag:%221ea5-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/helicop2.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/helicop2.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/design/index.htm)
09:42:31	7670/7670	---M--	200	added ('OK')	image/jpeg	etag:%221df6-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/vertax.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/vertax.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/design/index.htm)
09:42:32	2854/2854	---M--	200	added ('OK')	image/gif	etag:%22b26-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/fromovi2.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/fromovi2.gif	(from http://ele.aut.ac.ir/~wind/en/tour/design/updown.htm)
09:42:33	2681/2681	---M--	200	added ('OK')	image/gif	etag:%22a79-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/fromovi1.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/fromovi1.gif	(from http://ele.aut.ac.ir/~wind/en/tour/design/updown.htm)
09:42:33	3346/3346	---M--	200	added ('OK')	image/gif	etag:%22d12-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/teetmovi.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/teetmovi.gif	(from http://ele.aut.ac.ir/~wind/en/tour/design/updown.htm)
09:42:33	3878/3878	---M--	200	added ('OK')	image/gif	etag:%22f26-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/cowtmovi.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/cowtmovi.gif	(from http://ele.aut.ac.ir/~wind/en/tour/design/updown.htm)
09:42:34	8785/8785	---M--	200	added ('OK')	image/jpeg	etag:%222251-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/victor1.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/victor1.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/design/concepts.htm)
09:42:34	12353/12353	---M--	200	added ('OK')	image/jpeg	etag:%223041-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/victor2.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/victor2.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/design/concepts.htm)
09:42:37	4437/4437	---M--	200	added ('OK')	image/jpeg	etag:%221155-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/strgagsk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/strgagsk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/manu/bladtest.htm)
09:42:39	6427/6427	---M--	200	added ('OK')	image/jpeg	etag:%22191b-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/cykscrsk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/cykscrsk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/manu/bladtest.htm)
09:42:40	6764/6764	---M--	200	added ('OK')	image/jpeg	etag:%221a6c-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/toskinsk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/toskinsk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/manu/towerm.htm)
09:42:40	14322/14322	---M--	200	added ('OK')	image/jpeg	etag:%2237f2-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/torollsk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/torollsk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/manu/towerm.htm)
09:42:42	9132/9132	---M--	200	added ('OK')	image/jpeg	etag:%2223ac-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/toweldou.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/toweldou.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/manu/towerwld.htm)
09:42:42	6579/6579	---M--	200	added ('OK')	image/jpeg	etag:%2219b3-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/toweldin.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/toweldin.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/manu/towerwld.htm)
09:42:43	1156/1156	---M--	200	added ('OK')	image/jpeg	etag:%22484-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/weldtow1.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/weldtow1.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/manu/towerwld.htm)
09:42:44	5439/5439	---M--	200	added ('OK')	image/jpeg	etag:%22153f-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/weldtow2.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/weldtow2.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/manu/towerwld.htm)
09:42:45	8870/8870	---M--	200	added ('OK')	image/jpeg	etag:%2222a6-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/toflansk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/toflansk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/manu/towerwld.htm)
09:42:45	4287/4287	---M--	200	added ('OK')	image/jpeg	etag:%2210bf-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/boltssk.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/boltssk.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/manu/towerwld.htm)
09:42:47	7229/7229	---M--	200	added ('OK')	image/gif	etag:%221c3d-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/cofludy.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/cofludy.gif	(from http://ele.aut.ac.ir/~wind/en/tour/rd/index.htm)
09:42:47	6185/6185	---M--	200	added ('OK')	image/gif	etag:%221829-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/vortex.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/vortex.gif	(from http://ele.aut.ac.ir/~wind/en/tour/rd/index.htm)
09:42:48	4197/4197	---M--	200	added ('OK')	image/jpeg	etag:%221065-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/vindeby.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/vindeby.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/rd/index.htm)
09:42:48	4567/4567	---M--	200	added ('OK')	image/jpeg	etag:%2211d7-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/concret1.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/concret1.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/rd/foundat.htm)
09:42:49	1705/1705	---M--	200	added ('OK')	image/gif	etag:%226a9-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/graviten.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/graviten.gif	(from http://ele.aut.ac.ir/~wind/en/tour/rd/concrete.htm)
09:42:49	5841/5841	---M--	200	added ('OK')	image/jpeg	etag:%2216d1-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/concret2.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/concret2.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/rd/foundat.htm)
09:42:50	1399/1399	---M--	200	added ('OK')	image/gif	etag:%22577-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/gravitat.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/gravitat.gif	(from http://ele.aut.ac.ir/~wind/en/tour/rd/concrete.htm)
09:42:50	1728/1728	---M--	200	added ('OK')	image/gif	etag:%226c0-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/gravgraf.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/gravgraf.gif	(from http://ele.aut.ac.ir/~wind/en/tour/rd/concrete.htm)
09:42:50	124975/124975	---M--	200	added ('OK')	image/gif	etag:%221e82f-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/sparksk.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/sparksk.gif	(from http://ele.aut.ac.ir/~wind/en/tour/manu/bladtest.htm)
09:42:51	1761/1761	---M--	200	added ('OK')	image/gif	etag:%226e1-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/monograf.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/monograf.gif	(from http://ele.aut.ac.ir/~wind/en/tour/rd/gravitat.htm)
09:42:52	7430/7430	---M--	200	added ('OK')	image/gif	etag:%221d06-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/monopile.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/monopile.gif	(from http://ele.aut.ac.ir/~wind/en/tour/rd/gravitat.htm)
09:42:52	4798/4798	---M--	200	added ('OK')	image/jpeg	etag:%2212be-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/tripod1.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/tripod1.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/rd/monopile.htm)
09:42:53	1547/1547	---M--	200	added ('OK')	image/gif	etag:%2260b-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/tripgraf.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/tripgraf.gif	(from http://ele.aut.ac.ir/~wind/en/tour/rd/monopile.htm)
09:42:53	7206/7206	---M--	200	added ('OK')	image/jpeg	etag:%221c26-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/tripod2.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/tripod2.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/rd/monopile.htm)
09:42:53	5226/5226	---M--	200	added ('OK')	text/html	etag:%22146a-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/rd/foundoff.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/rd/foundoff.html	(from http://ele.aut.ac.ir/~wind/en/tour/rd/tripod.htm)
09:42:54	673/673	---M--	200	added ('OK')	image/gif	etag:%222a1-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/dkelsam.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/dkelsam.gif	(from http://ele.aut.ac.ir/~wind/en/tour/grid/index.htm)
09:42:55	3487/3487	---M--	200	added ('OK')	image/gif	etag:%22d9f-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/season.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/season.gif	(from http://ele.aut.ac.ir/~wind/en/tour/grid/index.htm)
09:42:56	3663/3663	---M--	200	added ('OK')	image/gif	etag:%22e4f-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/annuvask.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/annuvask.gif	(from http://ele.aut.ac.ir/~wind/en/tour/grid/index.htm)
09:42:56	2126/2126	---M--	200	added ('OK')	image/gif	etag:%2284e-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/sine.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/sine.gif	(from http://ele.aut.ac.ir/~wind/en/tour/grid/season.htm)
